Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,season_code,agro_zone,crop_category,monsoon_dependent,irrigation_intensity,fertilizer_per_ha,pesticide_per_ha,input_intensity,rainfall_efficiency,yield_log,area_log,production_log,fertilizer_log,rainfall_log,year_normalized,year_squared,decade,State_encoded,Crop_encoded,Season_encoded,agro_zone_encoded,crop_category_encoded,year_bin
Castor seed,2014,Kharif     ,Assam,941.0,556,1899.0,142053.36,310.53,0.64,,North_Eastern,oilseeds,0,0.45,150.95999999999998,0.32999999999999996,151.29,0.2926315789473684,0.49469624183610705,6.848005274576363,6.322565239927284,11.86396508022911,7.549609165154532,0.7391304347826086,0.546313799621928,1,2,8,1,5,3,late
Sugarcane,2013,Whole Year ,Madhya Pradesh,55448.0,2797460,1451.4,8011681.52,14970.96,39.73108696,,Central_Plateau,cash_crops,0,0.45,144.48999999999998,0.26999999999999996,144.76,1926.094739741118,3.706991608267157,10.92321895835079,14.844222778052274,15.896411349421076,7.280972639540181,0.6956521739130435,0.48393194706994325,1,14,46,4,1,0,late
Rice,2007,Autumn     ,Assam,354115.0,347992,2154.1,47238941.0,56658.4,1.082592593,,North_Eastern,cereals,0,0.45,133.4,0.16,133.56,161.47371351677418,0.7336135564954064,12.777379822055181,12.759937643611774,17.670729152768292,7.675592405173526,0.43478260869565216,0.1890359168241966,1,2,40,0,5,1,mid
Wheat,2004,Rabi       ,Jammu and Kashmir,248613.0,474415,1032.1,26934732.42,52208.73,1.814545455,,Other,cereals,0,0.45,108.34,0.21000000000000002,108.55000000000001,459.21498402865166,1.0348007760846547,12.423656771839147,13.069839852909732,17.108927216887963,6.9403192698554,0.30434782608695654,0.09262759924385634,0,10,53,2,7,1,early
Sweet potato,1998,Autumn     ,Manipur,50.0,180,1855.0,4940.0,14.5,3.6,,North_Eastern,fruits_veg,0,0.45,98.8,0.29,99.09,0.09698275862068965,1.5260563034950492,3.9318256327243257,5.198497031265826,8.50532301884575,7.526178913346146,0.043478260869565216,0.0018903591682419658,0,16,48,0,5,2,early
Rapeseed &Mustard,2005,Rabi       ,Maharashtra,12600.0,4430,1387.2,1510992.0,2646.0,0.414230769,,Central_Plateau,oilseeds,0,0.45,119.92,0.21,120.13,3.1911828266820343,0.3465857571285221,9.441531454869693,8.39638057119949,14.228277608550565,7.235763222905484,0.34782608695652173,0.12098298676748581,0,15,39,2,1,3,mid
Rice,2009,Kharif     ,Nagaland,168570.0,240310,1225.9,26266577.4,28656.9,1.393636364,,North_Eastern,cereals,0,0.45,155.82,0.17,155.98999999999998,195.86763387399134,0.8728137008617655,12.03511230501042,12.389689196790059,17.08380790574826,7.112245941797137,0.5217391304347826,0.2722117202268431,1,19,40,1,5,1,mid
Rapeseed &Mustard,2011,Rabi       ,Maharashtra,13100.0,4570,1174.095455,2194512.0,4323.0,0.384782609,,Central_Plateau,oilseeds,0,0.45,167.52,0.33,167.85,3.889045762669553,0.3255431663088029,9.48044384215367,8.427487278331744,14.60147071199354,7.06910466157648,0.6086956521739131,0.37051039697542537,1,15,39,2,1,3,mid
Maize,2007,Kharif     ,West Bengal,34570.0,72463,2007.5,4611638.0,5531.2,1.775454545,,Lower_Gangetic,cereals,0,0.85,133.4,0.16,133.56,36.07816778690565,1.0208145337846426,10.450770459312455,11.190845165795995,15.344093883239863,7.605143453799337,0.43478260869565216,0.1890359168241966,1,29,24,1,3,1,mid
Sesamum,2014,Kharif     ,Tripura,2468.0,1543,2015.7,372569.28,814.44,0.63,,Other,oilseeds,0,0.45,150.96,0.33,151.29000000000002,0.7651113204740417,0.48858001481867097,7.81156848934518,7.342131730584722,12.82818097014653,7.609217791145796,0.7391304347826086,0.546313799621928,1,26,43,1,7,3,late
Cardamom,1999,Whole Year ,Kerala,41491.0,6585,2914.6,4403439.83,11202.57,0.056666667,,West_Coast,others,0,0.65,106.13,0.27,106.4,2.2585402661544793,0.055119299536536964,10.633255916551718,8.792701462936309,15.297896800098654,7.977830909508058,0.08695652173913043,0.007561436672967863,0,13,6,4,9,4,early
Maize,2017,Kharif     ,Nagaland,63680.0,126220,1722.1,10025779.2,24198.4,1.981818182,,North_Eastern,cereals,0,0.45,157.44,0.38,157.82,73.2516975219082,1.092533242652703,11.061641523912554,11.745789617781542,16.120670353565075,7.451880273149054,0.8695652173913043,0.7561436672967864,2,19,24,1,5,1,late
Cashewnut,2014,Kharif     ,Puducherry,144.0,44,1330.0,21738.24,47.52,0.4,,Other,others,0,0.45,150.96,0.33,151.29000000000002,0.03305785123966942,0.33647223662121295,4.976733742420574,3.8066624897703196,9.986874201462479,7.193685818395112,0.7391304347826086,0.546313799621928,1,21,7,1,7,4,late
Groundnut,2008,Summer     ,Puducherry,55.0,119,1434.5875,7867.2,4.95,1.595,,Other,oilseeds,0,0.45,143.04,0.09,143.13,0.08289289228277621,0.953586516617852,4.02535169073515,4.787491742782046,8.970584598606319,7.269329452074776,0.4782608695652174,0.2287334593572779,1,21,17,3,7,3,mid
Rice,2004,Kharif     ,Uttar Pradesh,5934405.0,10749989,704.0,642933437.7,1246225.05,1.827714286,,Central_Plains,cereals,0,0.85,108.34,0.21000000000000002,108.55,15248.21134751773,1.0394687125202269,15.596277496771144,16.190415382304955,20.281551760047392,6.558197802812269,0.30434782608695654,0.09262759924385634,0,27,40,1,0,1,early
Ragi,2014,Autumn     ,West Bengal,10127.0,11094,1483.5,1528771.92,3341.91,0.71,,Lower_Gangetic,cereals,0,0.85,150.95999999999998,0.32999999999999996,151.29,7.473223307510946,0.5364933705145685,9.223059144383958,9.314249835366695,14.239975958512177,7.302833294203815,0.7391304347826086,0.546313799621928,1,29,38,0,3,1,late
Cotton(lint),1997,Kharif     ,Assam,1739.0,794,2051.4,165500.63,539.09,0.420909091,,North_Eastern,others,0,0.45,95.17,0.31,95.48,0.3868641590333268,0.35129687169899426,7.461640392208575,6.678342114654332,12.016736322693353,7.62676511906781,0.0,0.0,0,2,11,1,5,4,early
Cashewnut,2018,Whole Year ,Kerala,38780.66,15635,2989.7,6290223.052,13573.231,0.276428571,,West_Coast,others,0,0.65,162.2,0.35,162.54999999999998,5.227873073193567,0.2440659992203198,10.565702733450392,9.657331226912845,15.654507248391996,8.003262752696768,0.9130434782608695,0.8336483931947068,2,13,7,4,9,4,late
Wheat,2012,Rabi       ,Jammu and Kashmir,289964.0,462422,1116.7,43726571.2,89888.84,1.328461538,,Other,cereals,0,0.45,150.8,0.31,151.11,413.7264024335689,0.8452077653738745,12.577515505023902,13.044235335587716,17.593466534769117,7.019028281391566,0.6521739130434783,0.42533081285444235,1,10,53,2,7,1,mid
Jowar,2004,Rabi       ,Karnataka,1268635.0,815027,1117.7,137443915.9,266413.35,0.61,,Southern_Plateau,cereals,0,0.45,108.34,0.21,108.55,728.548315008492,0.4762341789963716,14.053452865518533,13.610977747461073,18.738726514775504,7.019922575852885,0.30434782608695654,0.09262759924385634,0,12,20,2,8,1,early
Bajra,2019,Kharif     ,Nagaland,710.0,720,1593.0,121949.6,262.7,0.995454545,,North_Eastern,cereals,0,0.45,171.76000000000002,0.37,172.13,0.451693851944793,0.6908718664950194,6.566672429803241,6.580639137284949,11.711371323681163,7.374001859350161,0.9565217391304348,0.9149338374291116,2,19,2,1,5,1,late
Sugarcane,2014,Whole Year ,Andhra Pradesh,139226.0,10002941,687.6,21017556.96,45944.58,81.93615385,,East_Coast,cash_crops,0,0.65,150.96,0.33,151.29,14526.489979668893,4.418071081063944,11.843860973590818,16.118389807689987,16.860868739689703,6.534660550904423,0.7391304347826086,0.546313799621928,1,0,46,4,2,0,late
other oilseeds,2019,Rabi       ,Uttarakhand,4.0,3,1378.9,687.04,1.48,0.835,,Other,others,0,0.45,171.76,0.37,172.13,0.0021740705848249872,0.6070444815065336,1.6094379124341003,1.3862943611198906,6.53384697577819,7.229766311757508,0.9565217391304348,0.9149338374291116,2,28,54,2,7,4,late
Rice,1998,Kharif     ,Mizoram,62372.0,95115,2640.7,6162353.6,18087.88,1.5225,,Other,cereals,0,0.45,98.8,0.29000000000000004,99.08999999999999,36.00522390884658,0.9252504732456269,11.040887768411498,11.462852478335789,15.633969502734246,7.8791779282942915,0.043478260869565216,0.0018903591682419658,0,18,40,1,7,1,early
Masoor,2014,Rabi       ,West Bengal,65972.0,63516,1483.5,9959133.12,21770.76,0.870555556,,Lower_Gangetic,others,0,0.85,150.95999999999998,0.32999999999999996,151.29,42.786123273829574,0.6262354755144187,11.097000846398958,11.059062865586538,16.11400069003868,7.302833294203815,0.7391304347826086,0.546313799621928,1,29,25,2,3,4,late
Cotton(lint),2017,Kharif     ,Uttar Pradesh,4150.0,1534,652.1,653376.0,1577.0,0.355555556,,Central_Plains,others,0,0.85,157.44,0.38,157.82,2.348798040116368,0.30421137473086035,8.33110454805304,7.336285660021297,13.389909577039809,6.4817302569086115,0.8695652173913043,0.7561436672967864,2,27,11,1,0,4,late
Masoor,2015,Rabi       ,Uttar Pradesh,334700.0,237749,596.7,52852477.0,110451.0,0.729066667,,Central_Plains,others,0,0.85,157.91,0.33,158.24,397.7731303329429,0.5475817640838924,12.720992874945178,12.378974980407637,17.78301515659856,6.393088955830208,0.782608695652174,0.612476370510397,1,27,25,2,0,4,late
Bajra,2008,Kharif     ,Uttar Pradesh,809300.0,1302073,891.6,115762272.0,72837.0,1.471290323,,Central_Plains,cereals,0,0.85,143.04,0.09,143.13,1458.7418776607662,0.904740412213274,13.603926191118765,14.079468935773049,18.56704927554739,6.79413855219517,0.4782608695652174,0.2287334593572779,1,27,2,1,0,1,mid
Other  Rabi pulses,2019,Rabi       ,Goa,4397.0,3855,4489.5,755228.72,1626.89,0.88,,West_Coast,others,0,0.45,171.76,0.37,172.13,0.8584790112459637,0.6312717768418579,8.388905171114706,8.257385655730436,13.534777246852647,8.409719333111005,0.9565217391304348,0.9149338374291116,2,6,32,2,9,4,late
Horse-gram,2019,Kharif     ,Bihar,8077.0,7456,1194.7,1387305.52,2988.49,0.91875,,Middle_Gangetic,others,0,0.65,171.76,0.37,172.13,6.235677845613448,0.6516739323533702,8.996899596123358,8.916908467543795,14.142874669834317,7.086487066925534,0.9565217391304348,0.9149338374291116,2,3,19,1,4,4,late
Other Kharif pulses,2004,Kharif     ,Tripura,1724.0,1151,2706.3,186778.16,362.04,0.6675,,Other,others,0,0.45,108.34,0.21000000000000002,108.55000000000001,0.42514682525024927,0.5113254988076417,7.45298232946546,7.049254841255837,12.137682235384082,7.903707107263973,0.30434782608695654,0.09262759924385634,0,26,34,1,7,4,early
Wheat,2008,Rabi       ,Karnataka,268600.0,257181,1164.1,38420544.0,24174.0,1.012857143,,Southern_Plateau,cereals,0,0.45,143.04,0.09,143.13,220.73727577032017,0.6995551769262478,12.500982286072535,12.457539284448675,17.46410290052422,7.060562199225895,0.4782608695652174,0.2287334593572779,1,12,53,2,8,1,mid
Sannhamp,2002,Whole Year ,Madhya Pradesh,5767.0,9234,800.8,545961.89,1441.75,1.584651163,,Central_Plateau,others,0,0.45,94.67,0.25,94.92,11.51658767772512,0.9495905522391916,8.660080678964786,9.13075589263334,13.210306285384211,6.686859200208406,0.21739130434782608,0.04725897920604915,0,14,42,4,1,4,early
Groundnut,2016,Kharif     ,Nagaland,930.0,960,1959.8,142522.5,325.5,1.02,,North_Eastern,oilseeds,0,0.45,153.25,0.35,153.6,0.48959608323133413,0.7030975114131134,6.836259277277067,6.8679744089702925,11.867262177375009,7.5811078322139025,0.8260869565217391,0.6824196597353497,1,19,17,1,5,3,late
Urad,2007,Kharif     ,Karnataka,152106.0,65564,1323.3,20290940.4,24336.96,0.423913043,,Southern_Plateau,pulses,0,0.45,133.39999999999998,0.16,133.56,49.50841954239976,0.3534087458162334,11.932339499542103,11.090797295965524,16.825685107965697,7.1886392969329185,0.43478260869565216,0.1890359168241966,1,12,52,1,8,6,mid
Peas & beans (Pulses),2001,Rabi       ,Assam,24375.0,14305,1824.7,2489418.75,6337.5,0.587826087,,North_Eastern,others,0,0.45,102.13,0.26,102.39,7.835350824341348,0.4623658398250003,10.101354320665545,9.56843430866833,14.72756020915617,7.509718754119465,0.17391304347826086,0.030245746691871453,0,2,36,2,5,4,early
Cotton(lint),2019,Kharif     ,West Bengal,305.0,590,1733.4,52386.8,112.85,1.18,,Lower_Gangetic,others,0,0.85,171.76000000000002,0.37,172.13,0.3401752767527675,0.7793248768009976,5.723585101952381,6.3818160174060985,10.866429018773838,7.4584168112453275,0.9565217391304348,0.9149338374291116,2,29,11,1,3,4,late
Groundnut,2010,Autumn     ,Odisha,32004.0,30732,1291.9,5316184.44,7680.96,0.849565217,,East_Coast,oilseeds,0,0.45,166.11,0.24,166.35000000000002,23.7698197849795,0.6149505936313759,10.373647419576104,10.333092274830772,15.486266581577818,7.164643036260507,0.5652173913043478,0.3194706994328922,1,20,17,0,2,3,mid
Moong(Green Gram),2006,Kharif     ,Jammu and Kashmir,1559.0,760,1786.5,199099.89,342.98,0.503333333,,Other,others,0,0.45,127.71000000000001,0.22,127.93000000000002,0.4251748251748252,0.40768486462474784,7.352441100243583,6.634633357861686,12.201566960157816,7.488573274568163,0.391304347826087,0.15311909262759926,0,10,27,1,7,4,mid
Wheat,2010,Rabi       ,Arunachal Pradesh,3699.0,5872,2574.1,614440.89,887.76,1.647,,Other,cereals,0,0.45,166.11,0.24,166.35,2.28029979418275,0.9734269232449642,8.216088098632316,8.67812085552252,13.328469638829967,7.853643647295236,0.5652173913043478,0.3194706994328922,1,1,53,2,7,1,mid
Sugarcane,2012,Whole Year ,Gujarat,176600.0,1260800,460.6,26631280.0,54746.0,6.957272727,,North_Western_Plains,cash_crops,0,0.65,150.8,0.31,151.11,2731.369150779896,2.0740863189117023,12.08164822965012,14.047257791232646,17.09759706027568,6.13469871519389,0.6521739130434783,0.42533081285444235,1,7,46,4,6,0,mid
Potato,2009,Rabi       ,Karnataka,5890.0,86967,1321.0,917779.8,1001.3,15.23416667,,Southern_Plateau,fruits_veg,0,0.45,155.82000000000002,0.16999999999999998,155.99,65.78441754916793,2.7871180750104405,8.681181041521688,11.373295513883836,13.729713861133728,7.186901020411631,0.5217391304347826,0.2722117202268431,1,12,37,2,8,2,mid
Sweet potato,2015,Whole Year ,Karnataka,3207.0,50994,1024.9,506417.37,1058.31,14.82866667,,Southern_Plateau,fruits_veg,0,0.45,157.91,0.32999999999999996,158.24,49.706599083731355,2.7618226422975294,8.073402968986406,10.839482867684618,13.135118424825563,6.933325555093667,0.782608695652174,0.612476370510397,1,12,48,4,8,2,late
Soyabean,2015,Rabi       ,Telangana,394.0,420,747.9,62216.54,130.02,1.055,,Southern_Plateau,oilseeds,0,0.45,157.91,0.33,158.23999999999998,0.5608225397249299,0.7202758479481979,5.978885764901122,6.042632833682381,11.03839223254369,6.618605463255322,0.782608695652174,0.612476370510397,1,25,45,2,8,3,late
Arhar/Tur,2005,Kharif     ,Chhattisgarh,50719.0,22470,1292.7,6082222.48,10650.99,0.42875,,Central_Plateau,pulses,0,0.45,119.92000000000002,0.21,120.13000000000001,17.368787199505295,0.3567999361268834,10.834075589111107,10.019980867971933,15.620880891036329,7.165261608923856,0.34782608695652173,0.12098298676748581,0,4,1,1,1,6,mid
Moong(Green Gram),2014,Kharif     ,Uttarakhand,17.0,10,1287.4,2566.32,5.61,0.843333333,,Other,others,0,0.45,150.96,0.33,151.29000000000002,0.007761564731449859,0.611575526685302,2.8903717578961645,2.3978952727983707,7.850617832237013,7.161156417457044,0.7391304347826086,0.546313799621928,1,28,27,1,7,4,late
Maize,2002,Kharif     ,Chhattisgarh,93955.0,122611,1001.4,8894719.85,23488.75,1.279375,,Central_Plateau,cereals,0,0.45,94.67,0.25,94.92,122.31743814844374,0.8239012825808076,11.450581866559727,11.716780176976602,16.000968495790296,6.910152403581859,0.21739130434782608,0.04725897920604915,0,4,24,1,1,1,early
Other  Rabi pulses,2006,Rabi       ,Himachal Pradesh,727.0,397,1207.0,92845.17,159.94,0.696363636,,Other,others,0,0.45,127.71,0.22,127.93,0.32864238410596025,0.5284869224064649,6.590301048196686,5.986452005284438,11.438699316603204,7.0967213784947605,0.391304347826087,0.15311909262759926,0,9,32,2,7,4,mid
Groundnut,2019,Rabi       ,West Bengal,4687.0,9127,1733.4,805039.12,1734.19,1.797272727,,Lower_Gangetic,oilseeds,0,0.85,171.76,0.37,172.13,5.262338560885609,1.0286449164380824,8.452761331256848,9.119101891541911,13.59864739366812,7.4584168112453275,0.9565217391304348,0.9149338374291116,2,29,17,2,3,3,late
Moong(Green Gram),2017,Summer     ,Karnataka,743.0,205,1111.7,116977.92,282.34,0.283333333,,Southern_Plateau,others,0,0.45,157.44,0.37999999999999995,157.82,0.1842365417453042,0.2494608593718429,6.612041034833092,5.327876168789581,11.669749026606988,7.014544773163655,0.8695652173913043,0.7561436672967864,2,12,27,3,8,4,late
Safflower,2017,Rabi       ,Madhya Pradesh,1010.0,500,800.0,159014.4,383.8,0.653333333,,Central_Plateau,oilseeds,0,0.45,157.44,0.38,157.82,0.6242197253433208,0.5027934518671135,6.918695219020472,6.2166061010848646,11.976756331858104,6.68586094706836,0.8695652173913043,0.7561436672967864,2,14,41,2,1,3,late
Horse-gram,2012,Kharif     ,Chhattisgarh,46068.0,14340,1366.8,6947054.4,14281.08,0.3325,,Central_Plateau,others,0,0.45,150.8,0.31,151.11,10.48398888726422,0.2870568770578626,10.737895551594969,9.570877846729212,15.753828444308544,7.220958888663995,0.6521739130434783,0.42533081285444235,1,4,19,1,1,4,mid
Sunflower,2016,Kharif     ,Uttarakhand,7.0,4,1580.9,1072.75,2.45,0.57,,Other,oilseeds,0,0.45,153.25,0.35000000000000003,153.6,0.002528604842278273,0.4510756193602166,2.0794415416798357,1.6094379124341003,6.9789124732984655,7.366381935204534,0.8260869565217391,0.6824196597353497,1,28,47,1,7,3,late
Rapeseed &Mustard,2008,Rabi       ,Meghalaya,7197.0,4906,3114.3,1029458.88,647.73,0.651428571,,Other,oilseeds,0,0.45,143.04,0.09,143.13,1.574808204667287,0.5016407139294026,8.881558488638976,8.498418036089904,13.844544834316649,8.044080734770414,0.4782608695652174,0.2287334593572779,1,17,39,2,7,3,mid
Sweet potato,2007,Whole Year ,Karnataka,2887.0,24141,1323.3,385125.8,461.92,6.37625,,Southern_Plateau,fruits_veg,0,0.45,133.4,0.16,133.56,18.229253190364723,1.9982653793892415,7.968319500012717,10.091708341261072,12.861327909695252,7.1886392969329185,0.43478260869565216,0.1890359168241966,1,12,48,4,8,2,mid
Ragi,2014,Kharif     ,Chhattisgarh,7640.0,1987,1274.7,1153334.4,2521.2,0.235,,Central_Plateau,cereals,0,0.45,150.95999999999998,0.32999999999999996,151.29,1.5575762326565807,0.2110709700799405,8.941283763647567,7.59488438721652,13.958168650271706,7.151250326544244,0.7391304347826086,0.546313799621928,1,4,38,1,1,1,late
Potato,1997,Whole Year ,Uttar Pradesh,400234.0,5869975,473.9,38090269.78,124072.54,13.6445,,Central_Plains,fruits_veg,0,0.85,95.17,0.31,95.48,12360.444304064014,2.684064838351699,12.899807153579557,15.585361103209891,17.455469447382,6.163104255555076,0.0,0.0,0,27,37,4,0,2,early
Rapeseed &Mustard,2004,Rabi       ,Uttar Pradesh,618640.0,613991,704.0,67023457.6,129914.4,0.902857143,,Central_Plains,oilseeds,0,0.85,108.34,0.21,108.55,870.909219858156,0.6433565161320048,13.335280415730596,13.327737177728435,18.02055324443282,6.558197802812269,0.30434782608695654,0.09262759924385634,0,27,39,2,0,3,early
Ginger,2018,Whole Year ,Tamil Nadu,377.0,7263,986.2,61149.4,131.95,19.86428571,,Southern_Plateau,spices,0,0.65,162.20000000000002,0.35,162.54999999999998,7.357171799027553,3.0380388795730275,5.934894195619588,8.890685920281129,11.02109168238583,6.894872653151124,0.9130434782608695,0.8336483931947068,2,24,15,4,8,7,late
Soyabean,1999,Kharif     ,Meghalaya,1038.0,928,6200.3,110162.94,280.26,0.888571429,,Other,oilseeds,0,0.45,106.13,0.27,106.39999999999999,0.1496460419589441,0.6358206855951558,6.946013991099227,6.834108738813838,11.609724898921257,8.7325142264733,0.08695652173913043,0.007561436672967863,0,17,45,1,7,3,early
Other  Rabi pulses,2013,Rabi       ,Mizoram,1239.0,2024,1848.8,179023.11,334.53,1.355,,Other,others,0,0.45,144.48999999999998,0.26999999999999996,144.76,1.0941723429559953,0.8565407274683811,7.122866658599083,7.613324979540639,12.09527576849007,7.52283280412016,0.6956521739130435,0.48393194706994325,1,18,32,2,7,4,late
Small millets,2007,Kharif     ,Bihar,7000.0,5169,1600.2,933800.0,1120.0,0.752727273,,Middle_Gangetic,cereals,0,0.65,133.4,0.16,133.56,3.228203847114664,0.5611730165396306,8.853808274977197,8.550627967502475,13.747018632411525,7.378508627118419,0.43478260869565216,0.1890359168241966,1,3,44,1,4,1,mid
Castor seed,2005,Kharif     ,Bihar,164.0,154,907.8,19666.88,34.44,0.965,,Middle_Gangetic,oilseeds,0,0.65,119.92,0.21,120.13,0.1694542253521127,0.6754922453212246,5.10594547390058,5.043425116919247,9.886742127231948,6.8121250479668864,0.34782608695652173,0.12098298676748581,0,3,8,1,4,3,mid
